region,func,w,lambda_eur,n_open,sum_y_lp,travelcost_multistart,travelcost_lp_relaxation,facilitycost_eur,totalcost_eur,mean_traveltime_min,frac_open,baseline_facilities,baseline_travelcost,on_pareto_frontier
FRM,LINEAR,0.0005,50.00,904,904.000,159597,159597,45200,204797,2.9913,0,87,1697760,True
FRM,LINEAR,0.001,100.00,902,902.000,159761,159761,90200,249961,2.9933,0,87,1697760,True
FRM,LINEAR,0.002,200.00,844,844.000,169379,169379,168800,338179,3.0856,0,87,1697760,True
FRM,LINEAR,0.005,500.00,609,609.000,246762,246762,304500,551262,3.4996,0,87,1697760,True
FRM,LINEAR,0.01,1000.00,427,427.000,378344,378344,427000,805344,4.1025,0,87,1697760,True
FRM,LINEAR,0.02,2000.00,270,269.500,601020,602004,540000,1141020,6.0721,3,87,1697760,True
FRM,LINEAR,0.05,5000.00,140,140.000,1014156,1014156,700000,1714156,7.6083,0,87,1697760,True
FRM,LINEAR,0.1,10000.00,89,89.000,1363329,1363329,890000,2253329,8.8955,0,87,1697760,True
FRM,LINEAR,0.10109,10109.00,86,86.000,1386615,1386615,869374,2255989,4.1801,0,87,1697760,True
FRM,LINEAR,0.10219,10219.00,85,85.000,1396778,1396778,868615,2265393,4.2108,0,87,1697760,True
FRM,LINEAR,0.10443,10443.00,84,84.000,1407178,1407178,877212,2284390,4.2421,0,87,1697760,True
FRM,LINEAR,0.10905,10905.00,81,81.000,1438951,1438951,883305,2322256,4.3379,0,87,1697760,True
FRM,LINEAR,0.11892,11892.00,77,77.000,1484162,1484162,915684,2399846,4.4742,0,87,1697760,True
FRM,LINEAR,0.13,13000.00,71,71.000,1557831,1557831,923000,2480831,4.6963,0,87,1697760,True
FRM,LINEAR,0.14142,14142.00,68,68.000,1605755,1605755,961656,2567411,4.8579,0,87,1697760,True
FRM,LINEAR,0.14822,14822.00,65,65.000,1639857,1639857,963430,2603287,4.9435,0,87,1697760,True
FRM,LINEAR,0.15827,15827.00,62,62.000,1685617,1685617,981274,2666891,5.0815,0,87,1697760,True
FRM,LINEAR,0.16355,16355.00,62,61.500,1685617,1693764,1014010,2699627,5.0815,3,87,1697760,True
FRM,LINEAR,0.16489,16489.00,61,61.000,1701987,1701987,1005829,2707816,5.1308,0,87,1697760,True
FRM,LINEAR,0.16625,16625.00,61,61.000,1701987,1701987,1014125,2716112,5.1308,0,87,1697760,True
FRM,LINEAR,0.16818,16818.00,62,62.000,1694399,1694399,1042716,2737115,10.0311,0,87,1697760,False
FRM,LINEAR,0.169,16900.00,61,61.000,1701987,1701987,1030900,2732887,5.1308,0,87,1697760,True
FRM,LINEAR,0.2,20000.00,57,57.000,1785860,1785426,1140000,2925860,5.3546,6,87,1697760,True
FRM,LINEAR,0.5,50000.00,31,31.000,2567082,2567082,1550000,4117082,14.7071,0,87,1697760,True
FRM,LINEAR,1,100000.00,18,18.500,3525080,3448402,1800000,5325080,21.2521,7,87,1697760,True
FRM,LINEAR,2,200000.00,15,14.500,3932398,4011009,3000000,6932398,23.8301,17,87,1697760,True
FRM,LINEAR,5,500000.00,11,11.000,5339238,5339238,5500000,10839238,41.5357,0,87,1697760,True
FRM,LOGISTIC,0.0001,10.00,407,407.000,28906,28906,4070,32976,4.2031,0,87,45103,True
FRM,LOGISTIC,0.0002,20.00,268,268.000,30897,30897,5360,36257,5.943,0,87,45103,True
FRM,LOGISTIC,0.0005,50.00,154,153.500,34556,34579,7700,42256,7.1716,3,87,45103,True
FRM,LOGISTIC,0.001,100.00,103,103.000,38029,38029,10300,48329,8.5772,0,87,45103,True
FRM,LOGISTIC,0.0011892,118.92,92,92.000,39075,39075,10941,50016,4.0547,0,87,45103,True
FRM,LOGISTIC,0.0012968,129.68,87,87.000,39691,39691,11282,50973,4.2175,0,87,45103,True
FRM,LOGISTIC,0.0014142,141.42,82,81.500,40359,40427,11596,51955,4.371,5,87,45103,True
FRM,LOGISTIC,0.0016859,168.59,76,76.000,41273,41273,12813,54086,4.6155,0,87,45103,True
FRM,LOGISTIC,0.002,200.00,66,66.000,43208,43208,13200,56408,4.9999,0,87,45103,True
FRM,LOGISTIC,0.002,200.00,66,66.000,43208,43208,13200,56408,4.9999,0,87,45103,True
FRM,LOGISTIC,0.0021917,219.17,60,59.500,44342,44437,13150,57492,5.2822,3,87,45103,True
FRM,LOGISTIC,0.0024989,249.89,57,57.000,45019,45019,14244,59263,5.436,0,87,45103,True
FRM,LOGISTIC,0.0025149,251.49,58,57.500,44942,45067,14586,59528,10.2745,5,87,45103,True
FRM,LOGISTIC,0.0025879,258.79,57,57.000,45200,45194,14751,59951,10.2729,10,87,45103,False
FRM,LOGISTIC,0.0026631,266.31,56,55.500,45462,45587,14913,60375,10.3005,5,87,45103,True
FRM,LOGISTIC,0.0028201,282.01,54,54.500,46007,45860,15229,61236,10.3691,5,87,45103,False
FRM,LOGISTIC,0.0028492,284.92,54,54.500,45808,45661,15386,61194,5.5871,5,87,45103,True
FRM,LOGISTIC,0.0031623,316.23,53,53.000,46299,46299,16760,63059,10.5885,6,87,45103,True
FRM,LOGISTIC,0.005,500.00,40,40.330,51648,51479,20000,71648,11.4973,5,87,45103,True
FRM,LOGISTIC,0.01,1000.00,26,26.000,60912,60912,26000,86912,15.3541,0,87,45103,True
FRM,LOGISTIC,0.02,2000.00,18,18.000,72838,72636,36000,108838,21.2175,8,87,45103,True
FRM,LOGISTIC,0.05,5000.00,12,12.000,91125,91125,60000,151125,36.5773,0,87,45103,True
FRM,LOGISTIC,0.1,10000.00,10,10.000,106423,106423,100000,206423,48.6256,0,87,45103,True
FRM,LOGISTIC,0.2,20000.00,4,4.000,188228,188228,80000,268228,83.0398,0,87,45103,True
FRM,LOGISTIC,0.5,50000.00,1,1.000,279396,279396,50000,329396,115.1087,0,87,45103,True
ITC,LINEAR,0.0001,10.00,17709,17709.000,1428175,1428175,177090,1605265,0.0903,0,3875,29840813,True
ITC,LINEAR,0.0002,20.00,17705,17705.000,1428230,1428230,354100,1782330,0.0903,0,3875,29840813,True
ITC,LINEAR,0.0005,50.00,17700,17700.000,1428394,1428394,885000,2313394,0.0903,0,3875,29840813,True
ITC,LINEAR,0.001,100.00,17656,17656.000,1432253,1432253,1765600,3197853,0.0905,0,3875,29840813,True
ITC,LINEAR,0.002,200.00,16599,16599.000,1603482,1603482,3319800,4923282,0.1014,0,3875,29840813,True
ITC,LINEAR,0.005,500.00,12892,12892.500,2827505,2827230,6446000,9273505,0.1787,15,3875,29840813,True
ITC,LINEAR,0.01,1000.00,9998,9997.500,4885607,4886091,9998000,14883607,0.3088,3,3875,29840813,True
ITC,LINEAR,0.02,2000.00,7463,7463.170,8528922,8528438,14926000,23454922,0.5391,21,3875,29840813,True
ITC,LINEAR,0.05,5000.00,4664,4664.330,17578778,17576705,23320000,40898778,1.1111,22,3875,29840813,True
ITC,LINEAR,0.05946,5946.00,4185,4185.000,20187155,20186022,24884010,45071165,1.276,36,3875,29840813,True
ITC,LINEAR,0.064842,6484.20,3988,3987.830,21412413,21412090,25858990,47271403,1.3534,44,3875,29840813,True
ITC,LINEAR,0.067713,6771.30,3875,3875.000,22162486,22160273,26238787,48401274,1.4008,51,3875,29840813,True
ITC,LINEAR,0.070711,7071.10,3755,3755.250,22993307,22989135,26551980,49545288,1.4533,69,3875,29840813,True
ITC,LINEAR,0.1,10000.00,2972,2972.000,29573459,29569787,29720000,59293459,1.8693,44,3875,29840813,True
ITC,LINEAR,0.10219,10219.00,2944,2944.000,29856210,29852994,30084736,59940946,1.8871,46,3875,29840813,True
ITC,LINEAR,0.10443,10443.00,2908,2907.500,30227870,30229748,30368244,60596114,1.9106,49,3875,29840813,True
