area,func,label,w,mean_t_logged,mean_t,stranded_pop,total_pop
Luxembourg,LINEAR,row,0.24409,3.7182,3.7182,0.0,634435.0
Luxembourg,LINEAR,row,0.25222,3.7594,3.7594,0.0,634435.0
Luxembourg,LINEAR,row,0.2543,3.7594,3.7594,0.0,634435.0
Luxembourg,LINEAR,row,0.25639,3.8383,3.8383,0.0,634435.0
Luxembourg,LINEAR,row,0.26063,3.8383,3.8383,0.0,634435.0
Luxembourg,LINEAR,S1,,,3.0255,0.0,634435.0
Luxembourg,LINEAR,S2,,,3.7594,0.0,634435.0
Luxembourg,LOGISTIC,row,0.0001,0.4392,0.4392,0.0,634435.0
Luxembourg,LOGISTIC,row,0.0002,0.8388,0.8388,0.0,634435.0
Luxembourg,LOGISTIC,row,0.0005,1.6471,1.6471,0.0,634435.0
Luxembourg,LOGISTIC,row,0.001,2.5888,2.5888,0.0,634435.0
Luxembourg,LOGISTIC,row,0.01,6.2883,6.3376,261.0,634435.0
Luxembourg,LOGISTIC,row,0.02,7.0735,7.3602,1516.0,634435.0
Luxembourg,LOGISTIC,row,0.05,7.8050,8.9467,6036.0,634435.0
Luxembourg,LOGISTIC,row,0.1,7.9685,11.9094,20835.0,634435.0
Luxembourg,LOGISTIC,row,0.2,7.9956,17.3876,49655.0,634435.0
Luxembourg,LOGISTIC,row,0.5,1.9842,88.6342,458115.0,634435.0
Luxembourg,LOGISTIC,row,0.0014142,2.9662,2.9662,0.0,634435.0
Luxembourg,LOGISTIC,row,0.0014452,3.0399,3.0399,0.0,634435.0
Luxembourg,LOGISTIC,row,0.0014768,3.0888,3.0888,0.0,634435.0
Luxembourg,LOGISTIC,row,0.0015422,3.1392,3.1392,0.0,634435.0
Luxembourg,LOGISTIC,row,0.0016818,3.2182,3.2182,0.0,634435.0
Luxembourg,LOGISTIC,row,0.0018787,3.4504,3.4504,0.0,634435.0
Luxembourg,LOGISTIC,row,0.002,3.5338,3.5338,0.0,634435.0
Luxembourg,LOGISTIC,row,0.0024424,3.8105,3.8105,0.0,634435.0
Luxembourg,LOGISTIC,row,0.0026079,3.9460,3.9461,0.0,634435.0
Luxembourg,LOGISTIC,row,0.0026294,3.9460,3.9461,0.0,634435.0
Luxembourg,LOGISTIC,row,0.002651,4.0443,4.0443,0.0,634435.0
Luxembourg,LOGISTIC,row,0.0026949,4.0443,4.0443,0.0,634435.0
Luxembourg,LOGISTIC,row,0.0027847,4.0850,4.0850,0.0,634435.0
Luxembourg,LOGISTIC,row,0.0031751,4.0850,4.0850,0.0,634435.0
Luxembourg,LOGISTIC,S1,,,3.0399,0.0,634435.0
Luxembourg,LOGISTIC,S2,,,4.0443,0.0,634435.0
Netherlands,LINEAR,row,0.0001,0.0719,0.0719,0.0,17459056.0
Netherlands,LINEAR,row,0.00015,0.0719,0.0719,0.0,17459056.0
Netherlands,LINEAR,row,0.0002,0.0719,0.0719,0.0,17459056.0
Netherlands,LINEAR,row,0.0003,0.0719,0.0719,0.0,17459056.0
Netherlands,LINEAR,row,0.0005,0.0719,0.0719,0.0,17459056.0
Netherlands,LINEAR,row,0.0007,0.0719,0.0719,0.0,17459056.0
Netherlands,LINEAR,row,0.001,0.0722,0.0722,0.0,17459056.0
Netherlands,LINEAR,row,0.0015,0.0763,0.0763,0.0,17459056.0
Netherlands,LINEAR,row,0.002,0.0859,0.0859,0.0,17459056.0
Netherlands,LINEAR,row,0.003,0.1077,0.1077,0.0,17459056.0
Netherlands,LINEAR,row,0.005,0.1471,0.1471,0.0,17459056.0
Netherlands,LINEAR,row,0.007,0.1818,0.1818,0.0,17459056.0
Netherlands,LINEAR,row,0.01,0.2268,0.2268,0.0,17459056.0
Netherlands,LINEAR,row,0.015,0.2940,0.2940,0.0,17459056.0
Netherlands,LINEAR,row,0.02,0.3599,0.3599,0.0,17459056.0
Netherlands,LINEAR,row,0.03,0.4853,0.4853,0.0,17459056.0
Netherlands,LINEAR,row,0.05,0.7145,0.7145,0.0,17459056.0
Netherlands,LINEAR,row,0.07,0.9429,0.9429,0.0,17459056.0
Netherlands,LINEAR,row,0.1,1.2972,1.2972,0.0,17459056.0
Netherlands,LINEAR,row,0.15,1.8389,1.8389,0.0,17459056.0
Netherlands,LINEAR,row,0.2,2.3822,2.3822,0.0,17459056.0
Netherlands,LINEAR,row,0.3,3.1778,3.1778,0.0,17459056.0
Netherlands,LINEAR,row,0.34087,3.4598,3.4598,3.0,17459056.0
Netherlands,LINEAR,row,0.3873,3.7408,3.7410,33.0,17459056.0
Netherlands,LINEAR,row,0.7,4.9057,4.9089,459.0,17459056.0
Netherlands,LINEAR,row,1,5.6163,6.3748,110363.0,17459056.0
Netherlands,LINEAR,row,1.5,6.0586,10.5470,653028.0,17459056.0
Netherlands,LINEAR,row,0.22427,2.5825,2.5825,0.0,17459056.0
Netherlands,LINEAR,row,0.23749,2.7057,2.7057,0.0,17459056.0
Netherlands,LINEAR,row,0.24091,2.7317,2.7317,0.0,17459056.0
Netherlands,LINEAR,row,0.24264,2.7386,2.7386,0.0,17459056.0
Netherlands,LINEAR,row,0.24439,2.7512,2.7512,0.0,17459056.0
Netherlands,LINEAR,row,0.25149,2.7951,2.7951,0.0,17459056.0
Netherlands,LINEAR,row,0.31544,3.2921,3.2921,0.0,17459056.0
Netherlands,LINEAR,row,0.31623,3.2994,3.2994,3.0,17459056.0
Netherlands,LINEAR,row,0.33682,3.4361,3.4361,3.0,17459056.0
Netherlands,LINEAR,row,0.34239,3.4715,3.4715,3.0,17459056.0
Netherlands,LINEAR,row,0.34805,3.5091,3.5091,3.0,17459056.0
Netherlands,LINEAR,row,0.35965,3.5940,3.5940,3.0,17459056.0
Netherlands,LINEAR,row,0.41007,3.8506,3.8512,94.0,17459056.0
Netherlands,LINEAR,row,0.5,4.2792,4.2802,152.0,17459056.0
Netherlands,LINEAR,S1,,,2.7386,0.0,17459056.0
Netherlands,LINEAR,S2,,,3.4715,3.0,17459056.0
Netherlands,LOGISTIC,row,0.0001,0.2534,0.2534,0.0,17459056.0
Netherlands,LOGISTIC,row,0.0002,0.3980,0.3980,0.0,17459056.0
Netherlands,LOGISTIC,row,0.0005,0.7917,0.7917,0.0,17459056.0
Netherlands,LOGISTIC,row,0.001,1.4484,1.4484,0.0,17459056.0
Netherlands,LOGISTIC,row,0.002,2.5277,2.5277,0.0,17459056.0
Netherlands,LOGISTIC,row,0.003546,3.6197,3.6199,33.0,17459056.0
Netherlands,LOGISTIC,row,0.003755,3.7335,3.7346,168.0,17459056.0
Netherlands,LOGISTIC,row,0.0039764,3.8202,3.8217,225.0,17459056.0
Netherlands,LOGISTIC,row,0.01,5.3958,5.8259,62570.0,17459056.0
Netherlands,LOGISTIC,row,0.02,6.0283,11.0730,733963.0,17459056.0
Netherlands,LOGISTIC,row,0.2,7.2493,19.7194,1814309.0,17459056.0
Netherlands,LOGISTIC,row,0.5,6.1991,38.3903,4683566.0,17459056.0
Netherlands,LOGISTIC,row,0.0022427,2.7269,2.7269,0.0,17459056.0
Netherlands,LOGISTIC,row,0.002275,2.7622,2.7622,3.0,17459056.0
Netherlands,LOGISTIC,row,0.0023079,2.7851,2.7851,0.0,17459056.0
Netherlands,LOGISTIC,row,0.0023749,2.8293,2.8293,0.0,17459056.0
Netherlands,LOGISTIC,row,0.0025149,2.9664,2.9664,0.0,17459056.0
Netherlands,LOGISTIC,row,0.0029576,3.2935,3.2935,0.0,17459056.0
Netherlands,LOGISTIC,row,0.0031623,3.4316,3.4315,0.0,17459056.0
Netherlands,LOGISTIC,row,0.0033721,3.5316,3.5316,3.0,17459056.0
Netherlands,LOGISTIC,row,0.0036007,3.6408,3.6419,168.0,17459056.0
Netherlands,LOGISTIC,row,0.0037208,3.7084,3.7095,168.0,17459056.0
Netherlands,LOGISTIC,row,0.0038448,3.7650,3.7662,168.0,17459056.0
Netherlands,LOGISTIC,row,0.005,4.2555,4.2579,356.0,17459056.0
Netherlands,LOGISTIC,S1,,,2.7622,3.0,17459056.0
Netherlands,LOGISTIC,S2,,,3.7095,168.0,17459056.0
Norway,LINEAR,row,0.0001,0.7182,0.7182,0.0,5110060.0
Norway,LINEAR,row,0.00015,0.7182,0.7182,0.0,5110060.0
Norway,LINEAR,row,0.0002,0.7182,0.7182,0.0,5110060.0
Norway,LINEAR,row,0.0003,0.7182,0.7182,0.0,5110060.0
Norway,LINEAR,row,0.0005,0.7182,0.7182,0.0,5110060.0
Norway,LINEAR,row,0.0007,0.7182,0.7182,0.0,5110060.0
Norway,LINEAR,row,0.001,0.7184,0.7184,0.0,5110060.0
Norway,LINEAR,row,0.0015,0.7235,0.7235,0.0,5110060.0
Norway,LINEAR,row,0.002,0.7381,0.7381,0.0,5110060.0
Norway,LINEAR,row,0.003,0.7822,0.7822,0.0,5110060.0
Norway,LINEAR,row,0.005,0.8832,0.8832,0.0,5110060.0
Norway,LINEAR,row,0.007,0.9805,0.9805,0.0,5110060.0
Norway,LINEAR,row,0.01,1.1265,1.1265,0.0,5110060.0
Norway,LINEAR,row,0.015,1.3374,1.3374,0.0,5110060.0
Norway,LINEAR,row,0.02,1.5365,1.5365,0.0,5110060.0
Norway,LINEAR,row,0.03,1.8905,1.8905,0.0,5110060.0
Norway,LINEAR,row,0.05,2.5313,2.5313,0.0,5110060.0
Norway,LINEAR,row,0.07,3.0927,3.0927,0.0,5110060.0
Norway,LINEAR,row,0.1,3.8364,3.8363,0.0,5110060.0
Norway,LINEAR,row,0.15,4.8310,4.8309,0.0,5110060.0
Norway,LINEAR,row,0.2,5.5404,5.5406,9.0,5110060.0
Norway,LINEAR,row,0.3,6.7054,6.7064,42.0,5110060.0
Norway,LINEAR,row,0.3873,7.3590,7.3600,42.0,5110060.0
Norway,LINEAR,row,0.44006,7.6741,7.6751,42.0,5110060.0
Norway,LINEAR,row,0.46907,7.8166,7.8176,42.0,5110060.0
Norway,LINEAR,row,0.48429,7.8911,7.8921,42.0,5110060.0
Norway,LINEAR,row,0.49208,7.9579,7.9588,39.0,5110060.0
Norway,LINEAR,row,0.7,8.9808,8.9831,99.0,5110060.0
Norway,LINEAR,row,1,10.1616,10.1865,1060.0,5110060.0
Norway,LINEAR,row,1.5,11.5151,11.5924,3291.0,5110060.0
Norway,LINEAR,row,2,12.2914,12.4366,6186.0,5110060.0
Norway,LINEAR,row,3,13.5037,14.0017,21210.0,5110060.0
Norway,LINEAR,row,5,14.9606,16.0935,48244.0,5110060.0
Norway,LINEAR,row,0.22427,5.8662,5.8670,39.0,5110060.0
Norway,LINEAR,row,0.22588,5.9014,5.9023,39.0,5110060.0
Norway,LINEAR,row,0.2275,5.9326,5.9335,39.0,5110060.0
Norway,LINEAR,row,0.23079,5.9685,5.9693,39.0,5110060.0
Norway,LINEAR,row,0.23749,6.0506,6.0514,39.0,5110060.0
Norway,LINEAR,row,0.25149,6.2229,6.2238,42.0,5110060.0
Norway,LINEAR,row,0.29365,6.6125,6.6135,42.0,5110060.0
Norway,LINEAR,row,0.31623,6.8200,6.8210,42.0,5110060.0
Norway,LINEAR,row,0.38174,7.2987,7.2997,42.0,5110060.0
Norway,LINEAR,row,0.49626,7.9773,7.9782,39.0,5110060.0
Norway,LINEAR,row,0.5,7.9870,7.9879,39.0,5110060.0
Norway,LINEAR,row,0.50035,7.9870,7.9879,39.0,5110060.0
Norway,LINEAR,row,0.50447,8.0463,8.0475,48.0,5110060.0
Norway,LINEAR,row,0.51281,8.0671,8.0683,48.0,5110060.0
Norway,LINEAR,row,0.5299,8.1592,8.1604,48.0,5110060.0
Norway,LINEAR,row,0.56583,8.2916,8.2927,48.0,5110060.0
Norway,LINEAR,row,0.64514,8.7251,8.7274,99.0,5110060.0
Norway,LINEAR,S1,,,5.9023,39.0,5110060.0
Norway,LINEAR,S2,,,7.9879,39.0,5110060.0
Norway,LOGISTIC,row,0.0001,1.1612,1.1612,0.0,5110060.0
Norway,LOGISTIC,row,0.0002,1.5647,1.5647,0.0,5110060.0
Norway,LOGISTIC,row,0.0005,2.4968,2.4968,0.0,5110060.0
Norway,LOGISTIC,row,0.001,3.6769,3.6769,0.0,5110060.0
Norway,LOGISTIC,row,0.002,5.1377,5.1377,0.0,5110060.0
Norway,LOGISTIC,row,0.0070711,8.0603,8.0835,992.0,5110060.0
Norway,LOGISTIC,row,0.008409,8.4276,8.4570,1250.0,5110060.0
Norway,LOGISTIC,row,0.01,8.8827,8.9509,2904.0,5110060.0
Norway,LOGISTIC,row,0.02,11.0144,11.2925,11845.0,5110060.0
Norway,LOGISTIC,row,0.05,13.9851,15.9175,82289.0,5110060.0
Norway,LOGISTIC,row,0.1,13.8297,23.9749,432018.0,5110060.0
Norway,LOGISTIC,row,0.2,10.6646,38.0014,1164107.0,5110060.0
Norway,LOGISTIC,row,0.5,5.2870,70.3429,2770330.0,5110060.0
Norway,LOGISTIC,row,0.0025149,5.6534,5.6543,39.0,5110060.0
Norway,LOGISTIC,row,0.0028201,5.9262,5.9270,39.0,5110060.0
Norway,LOGISTIC,row,0.0029863,5.9978,5.9987,39.0,5110060.0
Norway,LOGISTIC,row,0.0030077,6.0149,6.0157,39.0,5110060.0
Norway,LOGISTIC,row,0.0030293,6.0396,6.0405,39.0,5110060.0
Norway,LOGISTIC,row,0.003073,6.0736,6.0745,39.0,5110060.0
Norway,LOGISTIC,row,0.0031623,6.1493,6.1502,39.0,5110060.0
Norway,LOGISTIC,row,0.00391,6.5625,6.5634,39.0,5110060.0
Norway,LOGISTIC,row,0.005,7.1266,7.1275,42.0,5110060.0
Norway,LOGISTIC,row,0.005083,7.1742,7.1752,42.0,5110060.0
Norway,LOGISTIC,row,0.006608,7.8698,7.8923,959.0,5110060.0
Norway,LOGISTIC,row,0.0075342,8.2062,8.2304,1031.0,5110060.0
Norway,LOGISTIC,row,0.008045,8.2987,8.3229,1031.0,5110060.0
Norway,LOGISTIC,row,0.0083132,8.3512,8.3773,1109.0,5110060.0
Norway,LOGISTIC,row,0.0084506,8.4452,8.4746,1250.0,5110060.0
Norway,LOGISTIC,row,0.0085904,8.4646,8.4939,1250.0,5110060.0
Norway,LOGISTIC,S1,,,6.0157,39.0,5110060.0
Norway,LOGISTIC,S2,,,8.4746,1250.0,5110060.0
PL2,LINEAR,row,0.0001,0.0703,0.1555,0.0,7638172.0
PL2,LINEAR,row,0.0002,0.0703,0.1555,0.0,7638172.0
PL2,LINEAR,row,0.0005,0.0703,0.1556,0.0,7638172.0
PL2,LINEAR,row,0.001,0.0710,0.1565,0.0,7638172.0
PL2,LINEAR,row,0.002,0.0976,0.1928,0.0,7638172.0
PL2,LINEAR,row,0.005,0.2791,0.4199,0.0,7638172.0
PL2,LINEAR,row,0.01,0.5715,0.7353,0.0,7638172.0
PL2,LINEAR,row,0.02,1.0136,1.1787,0.0,7638172.0
PL2,LINEAR,row,0.05,1.8352,2.0065,0.0,7638172.0
PL2,LINEAR,row,0.1,2.5933,2.7735,0.0,7638172.0
PL2,LINEAR,row,0.14142,3.0841,3.2693,0.0,7638172.0
PL2,LINEAR,row,0.15422,3.2032,3.3911,0.0,7638172.0
PL2,LINEAR,row,0.16818,3.3254,3.5096,0.0,7638172.0
PL2,LINEAR,row,0.2,3.5906,3.7738,0.0,7638172.0
PL2,LINEAR,row,0.5,5.2916,5.6273,10424.0,7638172.0
PL2,LINEAR,row,5,6.2590,19.3322,824073.0,7638172.0
PL2,LINEAR,row,0.070711,2.1790,2.1790,0.0,7638172.0
PL2,LINEAR,row,0.08409,2.3843,2.3843,0.0,7638172.0
PL2,LINEAR,row,0.0917,2.4891,2.4891,0.0,7638172.0
PL2,LINEAR,row,0.093708,2.5256,2.5256,0.0,7638172.0
PL2,LINEAR,row,0.094729,2.5404,2.5404,0.0,7638172.0
PL2,LINEAR,row,0.09576,2.5517,2.5517,0.0,7638172.0
PL2,LINEAR,row,0.12315,2.8786,2.8786,0.0,7638172.0
PL2,LINEAR,row,0.14041,3.0781,3.0781,0.0,7638172.0
PL2,LINEAR,row,0.14993,3.1632,3.1632,0.0,7638172.0
PL2,LINEAR,row,0.15493,3.2049,3.2049,0.0,7638172.0
PL2,LINEAR,row,0.16009,3.2669,3.2669,0.0,7638172.0
PL2,LINEAR,S1,,,2.5404,0.0,7638172.0
PL2,LINEAR,S2,,,3.2049,0.0,7638172.0
PL2,LOGISTIC,row,0.0001,0.6592,0.8215,0.0,7638172.0
PL2,LOGISTIC,row,0.0002,1.1189,1.2686,0.0,7638172.0
PL2,LOGISTIC,row,0.0005,1.9018,2.0666,0.0,7638172.0
PL2,LOGISTIC,row,0.0014142,3.0746,3.2538,0.0,7638172.0
PL2,LOGISTIC,row,0.0016818,3.2881,3.4643,0.0,7638172.0
PL2,LOGISTIC,row,0.002,3.5970,3.7672,0.0,7638172.0
PL2,LOGISTIC,row,0.005,5.1468,5.7596,28230.0,7638172.0
PL2,LOGISTIC,row,0.1,6.3503,20.0872,866375.0,7638172.0
PL2,LOGISTIC,row,0.2,4.9930,39.2970,2181344.0,7638172.0
PL2,LOGISTIC,row,0.5,0.7460,104.1882,6585237.0,7638172.0
PL2,LOGISTIC,row,0.00070711,2.2379,2.2379,0.0,7638172.0
PL2,LOGISTIC,row,0.0008409,2.4368,2.4368,0.0,7638172.0
PL2,LOGISTIC,row,0.000917,2.5354,2.5354,0.0,7638172.0
PL2,LOGISTIC,row,0.00093708,2.5542,2.5542,0.0,7638172.0
PL2,LOGISTIC,row,0.0009576,2.5747,2.5747,0.0,7638172.0
PL2,LOGISTIC,row,0.001,2.6256,2.6256,0.0,7638172.0
PL2,LOGISTIC,row,0.0012182,2.8679,2.8679,0.0,7638172.0
PL2,LOGISTIC,row,0.0015837,3.2139,3.2139,0.0,7638172.0
PL2,LOGISTIC,row,0.001691,3.2976,3.2976,0.0,7638172.0
PL2,LOGISTIC,row,0.001719,3.3406,3.3405,0.0,7638172.0
PL2,LOGISTIC,row,0.0017474,3.3820,3.3820,0.0,7638172.0
PL2,LOGISTIC,row,0.0018057,3.4310,3.4310,0.0,7638172.0
PL2,LOGISTIC,row,0.0020588,3.6314,3.6314,0.0,7638172.0
PL2,LOGISTIC,S1,,,2.5542,0.0,7638172.0
PL2,LOGISTIC,S2,,,3.3405,0.0,7638172.0
PL4,LINEAR,row,0.0001,0.2172,1.4090,0.0,6029035.0
PL4,LINEAR,row,0.0002,0.2172,1.4090,0.0,6029035.0
PL4,LINEAR,row,0.0005,0.2172,1.4104,0.0,6029035.0
PL4,LINEAR,row,0.001,0.2186,1.4142,0.0,6029035.0
PL4,LINEAR,row,0.002,0.2654,1.5367,0.0,6029035.0
PL4,LINEAR,row,0.005,0.5103,2.0935,0.0,6029035.0
PL4,LINEAR,row,0.01,0.8268,2.6859,0.0,6029035.0
PL4,LINEAR,row,0.02,1.2887,3.4529,0.0,6029035.0
PL4,LINEAR,row,0.05,2.1506,4.7113,0.0,6029035.0
PL4,LINEAR,row,0.1,3.0052,5.7855,0.0,6029035.0
PL4,LINEAR,row,0.2,4.0934,6.9442,0.0,6029035.0
PL4,LINEAR,row,0.5,5.7883,8.9302,22186.0,6029035.0
PL4,LINEAR,row,0.070711,2.5650,2.5650,0.0,6029035.0
PL4,LINEAR,row,0.08409,2.7630,2.7630,0.0,6029035.0
PL4,LINEAR,row,0.0917,2.8693,2.8693,0.0,6029035.0
PL4,LINEAR,row,0.09576,2.9344,2.9344,0.0,6029035.0
PL4,LINEAR,row,0.097857,2.9601,2.9601,0.0,6029035.0
PL4,LINEAR,row,0.098923,2.9797,2.9797,0.0,6029035.0
PL4,LINEAR,row,0.1286,3.3810,3.3810,0.0,6029035.0
PL4,LINEAR,row,0.14663,3.5645,3.5645,0.0,6029035.0
PL4,LINEAR,row,0.16718,3.7972,3.7972,0.0,6029035.0
PL4,LINEAR,S1,,,2.9797,0.0,6029035.0
PL4,LINEAR,S2,,,3.5645,0.0,6029035.0
PL4,LOGISTIC,row,0.0001,0.8978,2.7729,0.0,6029035.0
PL4,LOGISTIC,row,0.0002,1.3506,3.5313,0.0,6029035.0
PL4,LOGISTIC,row,0.0005,2.1576,4.6086,0.0,6029035.0
PL4,LOGISTIC,row,0.001,2.9436,5.5881,0.0,6029035.0
PL4,LOGISTIC,row,0.0016818,3.7097,6.4926,0.0,6029035.0
PL4,LOGISTIC,row,0.001834,3.8507,6.6073,0.0,6029035.0
PL4,LOGISTIC,row,0.0019152,3.9026,6.6604,0.0,6029035.0
PL4,LOGISTIC,row,0.005,5.4617,8.1073,6713.0,6029035.0
PL4,LOGISTIC,row,0.01,6.2981,11.7904,154194.0,6029035.0
PL4,LOGISTIC,row,0.1,7.5614,24.9583,789538.0,6029035.0
PL4,LOGISTIC,row,0.2,6.2401,51.0114,2214230.0,6029035.0
PL4,LOGISTIC,row,0.5,1.0086,107.9574,5376034.0,6029035.0
PL4,LOGISTIC,row,0.0010219,2.9882,2.9883,0.0,6029035.0
PL4,LOGISTIC,row,0.001033,2.9985,2.9986,0.0,6029035.0
PL4,LOGISTIC,row,0.0010386,3.0109,3.0110,0.0,6029035.0
PL4,LOGISTIC,row,0.0010443,3.0160,3.0160,0.0,6029035.0
PL4,LOGISTIC,row,0.0010905,3.0628,3.0628,0.0,6029035.0
PL4,LOGISTIC,row,0.0011892,3.2002,3.2002,0.0,6029035.0
PL4,LOGISTIC,row,0.0013502,3.3619,3.3619,0.0,6029035.0
PL4,LOGISTIC,row,0.0014142,3.4227,3.4227,0.0,6029035.0
PL4,LOGISTIC,row,0.0017553,3.7850,3.7850,0.0,6029035.0
PL4,LOGISTIC,row,0.0017697,3.7985,3.7984,0.0,6029035.0
PL4,LOGISTIC,row,0.0017843,3.8231,3.8230,0.0,6029035.0
PL4,LOGISTIC,row,0.0018138,3.8452,3.8452,0.0,6029035.0
PL4,LOGISTIC,row,0.0018743,3.8900,3.8900,0.0,6029035.0
PL4,LOGISTIC,row,0.002,3.9864,3.9864,0.0,6029035.0
PL4,LOGISTIC,row,0.0020013,3.9864,3.9864,0.0,6029035.0
PL4,LOGISTIC,row,0.0022819,4.2012,4.2012,0.0,6029035.0
PL4,LOGISTIC,S1,,,3.0110,0.0,6029035.0
PL4,LOGISTIC,S2,,,3.7984,0.0,6029035.0
PL5,LINEAR,row,0.0001,0.1239,0.7043,0.0,3742454.0
PL5,LINEAR,row,0.0002,0.1239,0.7043,0.0,3742454.0
PL5,LINEAR,row,0.0005,0.1240,0.7047,0.0,3742454.0
PL5,LINEAR,row,0.001,0.1252,0.7070,0.0,3742454.0
PL5,LINEAR,row,0.002,0.1625,0.7965,0.0,3742454.0
PL5,LINEAR,row,0.005,0.3773,1.2245,0.0,3742454.0
PL5,LINEAR,row,0.01,0.6836,1.7047,0.0,3742454.0
PL5,LINEAR,row,0.02,1.1162,2.2943,0.0,3742454.0
PL5,LINEAR,row,0.05,1.9126,3.3038,0.0,3742454.0
PL5,LINEAR,row,0.1,2.7242,4.1559,12.0,3742454.0
PL5,LINEAR,row,0.15422,3.3833,4.8408,12.0,3742454.0
PL5,LINEAR,row,0.1559,3.4080,4.8670,12.0,3742454.0
PL5,LINEAR,row,0.1576,3.4333,4.8953,12.0,3742454.0
PL5,LINEAR,row,0.16105,3.4672,4.9402,12.0,3742454.0
PL5,LINEAR,row,0.16818,3.5199,4.9795,12.0,3742454.0
PL5,LINEAR,row,0.5,5.4844,7.1073,5567.0,3742454.0
PL5,LINEAR,row,1,6.3628,9.6496,57576.0,3742454.0
PL5,LINEAR,row,2,6.9573,12.7286,138110.0,3742454.0
PL5,LINEAR,row,5,7.3317,16.1361,243347.0,3742454.0
PL5,LINEAR,row,0.10443,2.7907,2.7911,12.0,3742454.0
PL5,LINEAR,row,0.10905,2.8452,2.8455,12.0,3742454.0
PL5,LINEAR,row,0.11892,2.9765,2.9769,12.0,3742454.0
PL5,LINEAR,row,0.13576,3.1739,3.1743,12.0,3742454.0
PL5,LINEAR,row,0.14142,3.2000,3.2004,12.0,3742454.0
PL5,LINEAR,row,0.15479,3.3941,3.3945,12.0,3742454.0
PL5,LINEAR,row,0.15606,3.4066,3.4070,12.0,3742454.0
PL5,LINEAR,row,0.15734,3.4276,3.4280,12.0,3742454.0
PL5,LINEAR,row,0.15995,3.4572,3.4576,12.0,3742454.0
PL5,LINEAR,row,0.16528,3.5007,3.5011,12.0,3742454.0
PL5,LINEAR,row,0.17648,3.5968,3.5972,12.0,3742454.0
PL5,LINEAR,row,0.2,3.7585,3.7589,12.0,3742454.0
PL5,LINEAR,S1,,,2.7911,12.0,3742454.0
PL5,LINEAR,S2,,,3.4070,12.0,3742454.0
PL5,LOGISTIC,row,0.0001,0.7562,1.7868,0.0,3742454.0
PL5,LOGISTIC,row,0.0002,1.1944,2.3681,0.0,3742454.0
PL5,LOGISTIC,row,0.0005,1.9733,3.2866,0.0,3742454.0
PL5,LOGISTIC,row,0.001,2.7474,4.1375,12.0,3742454.0
PL5,LOGISTIC,row,0.0016818,3.4244,4.7838,12.0,3742454.0
PL5,LOGISTIC,row,0.001834,3.5384,4.8810,12.0,3742454.0
PL5,LOGISTIC,row,0.0019152,3.6418,4.9611,12.0,3742454.0
PL5,LOGISTIC,row,0.005,5.2520,6.6078,507.0,3742454.0
PL5,LOGISTIC,row,0.01,6.0474,9.1265,55227.0,3742454.0
PL5,LOGISTIC,row,0.02,6.6257,12.0940,130319.0,3742454.0
PL5,LOGISTIC,row,0.05,7.2604,15.3749,219628.0,3742454.0
PL5,LOGISTIC,row,0.1,7.4651,19.5494,353817.0,3742454.0
PL5,LOGISTIC,row,0.2,6.0665,41.1950,1082100.0,3742454.0
PL5,LOGISTIC,row,0.5,0.8430,104.8975,3246352.0,3742454.0
PL5,LOGISTIC,row,0.0010443,2.7977,2.7981,12.0,3742454.0
PL5,LOGISTIC,row,0.0010556,2.8028,2.8032,12.0,3742454.0
PL5,LOGISTIC,row,0.0010614,2.8080,2.8083,12.0,3742454.0
PL5,LOGISTIC,row,0.0010671,2.8191,2.8195,12.0,3742454.0
PL5,LOGISTIC,row,0.0010905,2.8338,2.8342,12.0,3742454.0
PL5,LOGISTIC,row,0.0011892,2.9378,2.9382,12.0,3742454.0
PL5,LOGISTIC,row,0.0013798,3.1425,3.1429,12.0,3742454.0
PL5,LOGISTIC,row,0.0014142,3.1908,3.1912,12.0,3742454.0
PL5,LOGISTIC,row,0.0017937,3.4924,3.4927,12.0,3742454.0
PL5,LOGISTIC,row,0.0018535,3.5785,3.5789,12.0,3742454.0
PL5,LOGISTIC,row,0.0018842,3.5994,3.5998,12.0,3742454.0
PL5,LOGISTIC,row,0.0019153,3.6404,3.6408,12.0,3742454.0
PL5,LOGISTIC,row,0.002,3.6948,3.6952,12.0,3742454.0
PL5,LOGISTIC,row,0.0020452,3.7662,3.7666,12.0,3742454.0
PL5,LOGISTIC,row,0.0023318,3.9807,3.9811,12.0,3742454.0
PL5,LOGISTIC,S1,,,2.8083,12.0,3742454.0
PL5,LOGISTIC,S2,,,3.5998,12.0,3742454.0
PL6,LINEAR,row,0.0001,0.3212,1.8030,0.0,5579189.0
PL6,LINEAR,row,0.0002,0.3213,1.8031,0.0,5579189.0
PL6,LINEAR,row,0.0005,0.3213,1.8032,0.0,5579189.0
PL6,LINEAR,row,0.001,0.3225,1.8068,0.0,5579189.0
PL6,LINEAR,row,0.002,0.3660,1.9371,0.0,5579189.0
PL6,LINEAR,row,0.005,0.6022,2.5115,0.0,5579189.0
PL6,LINEAR,row,0.01,0.9131,3.1531,0.0,5579189.0
PL6,LINEAR,row,0.02,1.3382,3.9414,0.0,5579189.0
PL6,LINEAR,row,0.05,2.1170,5.2255,0.0,5579189.0
PL6,LINEAR,row,0.1,2.9245,6.3775,0.0,5579189.0
PL6,LINEAR,row,0.5,5.9232,9.6463,14638.0,5579189.0
